id,protein_name,binds,y_pred,proba_pos,molecule_smiles,buildingblock1_smiles,buildingblock2_smiles,buildingblock3_smiles
25458,BRD4,0,1,0.58,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCC2CCOC2)nc(Nc2ccc(C(C)=O)cc2F)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,NCCC1CCOC1
593,sEH,0,1,0.57,C#CCOc1ccc(CNc2nc(NCc3cncn3C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cl.Cl.Cn1cncc1CN
39771,BRD4,0,0,0.42,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ncoc2C(C)(C)C)nc(Nc2cc(-c3ccc(Cl)cc3)sc2C(=O)OC)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)c1ocnc1CN.Cl,COC(=O)c1sc(-c2ccc(Cl)cc2)cc1N
25810,HSA,0,1,0.56,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cncnc2)nc(Nc2ccc(C(C)=O)cc2F)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Nc1cncnc1
37700,sEH,0,0,0.44,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nnc(C(C)(C)C)s2)nc(NC[C@H]2CC(=O)N(CC)[C@@H]2c2ccncc2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)c1nnc(CN)s1.Cl,CCN1C(=O)C[C@H](CN)[C@H]1c1ccncc1
29319,BRD4,0,1,0.51,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc(F)nc2)nc(Nc2ccc(C(C)(C)C#N)cc2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C#N)c1ccc(N)cc1,NCc1ccc(F)nc1
3426,BRD4,0,1,0.53,C#CCOc1cccc(CNc2nc(Nc3ncc(Cl)cc3Cl)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)c1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1cccc(CN)c1.Cl,Nc1ncc(Cl)cc1Cl
40739,sEH,0,0,0.4,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ncoc2C(C)(C)C)nc(Nc2nc(Cl)c3cc[nH]c3n2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)c1ocnc1CN.Cl,Nc1nc(Cl)c2cc[nH]c2n1
12789,BRD4,0,1,0.55,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CCC(=C)CC2)nc(Nc2ncc(C(=O)OCC)[nH]2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C1CCC(CN)CC1.Cl,CCOC(=O)c1cnc(N)[nH]1
18289,HSA,0,1,0.53,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC=C)nc(Nc2n[nH]cc2C#N)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=CCOCCN,N#Cc1c[nH]nc1N
55492,HSA,0,0,0.43,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2nc3ccc(C#N)cc3s2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)OC(C)(C)C.Cl,N#Cc1ccc2nc(N)sc2c1
28989,BRD4,0,1,0.55,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NC[C@@H]2C[C@@H]3O[C@H]2[C@H]2C[C@H]23)nc(Nc2ccc(C(C)(C)C#N)cc2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C#N)c1ccc(N)cc1,Cl.NC[C@@H]1C[C@@H]2O[C@H]1[C@H]1C[C@H]12
2729,sEH,0,1,0.57,C#CCOc1cccc(CNc2nc(Nc3ccc(F)cc3C#N)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)c1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1cccc(CN)c1.Cl,N#Cc1cc(F)ccc1N
2915,sEH,0,1,0.57,C#CCOc1cccc(CNc2nc(NCc3ccc(N4CCOCC4)cc3C(F)(F)F)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)c1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1cccc(CN)c1.Cl,NCc1ccc(N2CCOCC2)cc1C(F)(F)F
27319,HSA,0,1,0.55,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cccc(C(=O)N3CCCC3)c2)nc(Nc2cccc(C(C)=O)c2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1cccc(N)c1,NCc1cccc(C(=O)N2CCCC2)c1
3798,BRD4,0,1,0.51,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cccnc2N(C)C)nc(Nc2ccc(C#C)cc2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#Cc1ccc(N)cc1,CN(C)c1ncccc1CN.Cl.Cl
51338,sEH,0,0,0.45,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)c2cccnc2)nc(NC[C@H]2C[C@H](c3nnc(C(C)C)[nH]3)C[C@H]2O)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)c1nnc([C@H]2C[C@H](CN)[C@H](O)C2)[nH]1,NCCNC(=O)c1cccnc1
48066,BRD4,0,0,0.42,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCc2ccno2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Cl.NCCc1ccno1
37156,HSA,0,0,0.49,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCc2ncc(Br)s2)nc(Nc2cc(C(C)(C)C)ccc2O)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)c1ccc(O)c(N)c1,NCCc1ncc(Br)s1
53567,sEH,0,0,0.45,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC#Cc2cccnc2)nc(NCC(C)N2CCC2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)N1CCC1,Cl.Cl.NCC#Cc1cccnc1
9981,BRD4,0,1,0.52,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCCCN2CCCC2)nc(NCCOCC(=C)C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,NCCCCN1CCCC1
44053,HSA,0,0,0.48,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2cc(Br)ccn2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,Nc1cc(Br)ccn1
6513,BRD4,0,1,0.56,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nocc2C)nc(Nc2cccc(C#C)c2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#Cc1cccc(N)c1,Cc1conc1CN
50920,HSA,0,0,0.49,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CCCC3(CCC3)C2O)nc(NC[C@H]2C[C@H](c3nnc(C(C)C)[nH]3)C[C@H]2O)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)c1nnc([C@H]2C[C@H](CN)[C@H](O)C2)[nH]1,Cl.NCC1CCCC2(CCC2)C1O
4877,sEH,0,1,0.58,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C#C)cc2)nc(Nc2cc(=O)n(C)c(=O)n2C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#Cc1ccc(N)cc1,Cn1c(N)cc(=O)n(C)c1=O
17220,BRD4,0,1,0.6,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCCOCC=C)nc(NC2=C(C#N)CCC2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=CCOCCCN,N#CC1=C(N)CCC1
45325,HSA,0,0,0.45,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnc(Cl)s2)nc(NCC(C)(C)CCS(C)(=O)=O)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCS(C)(=O)=O.Cl,Cl.NCc1cnc(Cl)s1
43195,HSA,0,0,0.43,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2cnccc2C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,Cc1ccncc1N
53689,HSA,0,0,0.41,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(NCC(F)(F)CC2CC2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)N1CCC1,Cl.NCC(F)(F)CC1CC1
48631,HSA,0,0,0.44,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(C(F)(F)F)cnc2Cl)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1cc(C(F)(F)F)cnc1Cl
17247,BRD4,0,1,0.54,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCCOCC=C)nc(Nc2ncncc2C#N)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=CCOCCCN,N#Cc1cncnc1N
40027,HSA,0,0,0.4,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nocc2C)nc(NCc2ncoc2C(C)(C)C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)c1ocnc1CN.Cl,Cc1conc1CN
849,BRD4,0,1,0.52,C#CCOc1ccc(CNc2nc(Nc3ccc4c(cnn4C)c3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Cn1ncc2cc(N)ccc21
44767,HSA,0,0,0.41,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCS(C)(=O)=O)nc(Nc2sccc2C(=O)OC)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCS(C)(=O)=O.Cl,COC(=O)c1ccsc1N
25885,HSA,0,1,0.59,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2nc3cccc(Br)n3n2)nc(Nc2ccc(C(C)=O)cc2F)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Nc1nc2cccc(Br)n2n1
41650,HSA,0,0,0.49,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOc2ccc(F)c(F)c2)nc(NCC(C)(C)C(=O)N2CCCC2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)C(=O)N1CCCC1,Cl.NCCOc1ccc(F)c(F)c1
35451,BRD4,0,0,0.4,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cn(C)nc2Br)nc(Nc2ccc3c(cnn3C(=O)OC(C)(C)C)c2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)n1ncc2cc(N)ccc21,Cl.Cn1cc(CN)c(Br)n1
52222,HSA,0,0,0.46,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCC(C)S(C)=O)nc(NCc2cc(C)[nH]c2C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CCN)S(C)=O,Cc1cc(CN)c(C)[nH]1
25982,sEH,0,1,0.53,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=O)NCC=C)nc(Nc2cccc(C(C)=O)c2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1cccc(N)c1,C=CCNC(=O)CN.Cl
12547,HSA,0,1,0.53,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=C)Cl)nc(Nc2nc3ccccc3[nH]2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(Cl)CN.Cl,Nc1nc2ccccc2[nH]1
55606,HSA,0,0,0.45,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCc2nccc(C3CC3)n2)nc(NCC(C)OC(C)(C)C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)OC(C)(C)C.Cl,NCCc1nccc(C2CC2)n1
8470,HSA,0,1,0.55,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1
3503,sEH,0,1,0.59,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C#C)cc2)nc(Nc2ccc(C#C)cc2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#Cc1ccc(N)cc1,C#Cc1ccc(N)cc1
42011,sEH,0,0,0.44,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)C(=O)N2CCCC2)nc(Nc2[nH]c(=O)ncc2F)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)C(=O)N1CCCC1,Nc1[nH]c(=O)ncc1F
53790,BRD4,0,0,0.45,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOC2CCS(=O)(=O)C2)nc(NCC(C)N2CCC2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)N1CCC1,Cl.NCCOC1CCS(=O)(=O)C1
21654,BRD4,0,1,0.57,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NC[C@@H]2C[C@@H]3O[C@H]2[C@H]2C[C@H]23)nc(Nc2cccc(NC(C)=O)n2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,Cl.NC[C@@H]1C[C@@H]2O[C@H]1[C@H]1C[C@H]12
54642,BRD4,0,0,0.43,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=O)NCC=C)nc(NCC(C)OC(C)(C)C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)OC(C)(C)C.Cl,C=CCNC(=O)CN.Cl
45326,sEH,0,0,0.41,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnc(Cl)s2)nc(NCC(C)(C)CCS(C)(=O)=O)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCS(C)(=O)=O.Cl,Cl.NCc1cnc(Cl)s1
41373,BRD4,0,0,0.47,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)C(=O)N2CCCC2)nc(Nc2ccc(C)nn2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)C(=O)N1CCCC1,Cc1ccc(N)nn1
35852,sEH,0,0,0.45,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCC(O)C2CCCC2)nc(Nc2ccc3c(cnn3C(=O)OC(C)(C)C)c2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)n1ncc2cc(N)ccc21,NCCC(O)C1CCCC1
10927,HSA,0,1,0.52,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=C)Cl)nc(NCC2CCC(C(=O)N(C)C)O2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(Cl)CN.Cl,CN(C)C(=O)C1CCC(CN)O1.Cl
44852,sEH,0,0,0.47,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCS(C)(=O)=O)nc(Nc2nc(OC)ccc2[N+](=O)[O-])n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCS(C)(=O)=O.Cl,COc1ccc([N+](=O)[O-])c(N)n1
35898,BRD4,0,0,0.44,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cc(F)cc(F)c2)nc(Nc2ccc3c(cnn3C(=O)OC(C)(C)C)c2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)n1ncc2cc(N)ccc21,NCc1cc(F)cc(F)c1
59473,HSA,0,0,0.45,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)S(=O)(=O)N2CCN(c3ccccc3)CC2)nc(Nc2nc3nc[nH]c3c(=O)[nH]2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)S(=O)(=O)N1CCN(c2ccccc2)CC1.Cl.Cl,Nc1nc2nc[nH]c2c(=O)[nH]1
16332,BRD4,0,1,0.58,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OCC=C)nc(Nc2cc[nH]c(=O)c2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=CCOC(C)CN,Nc1cc[nH]c(=O)c1
49694,sEH,0,0,0.49,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(Nc2nc(OCc3ccccc3)c3nc[nH]c3n2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)NC(=O)NCCN.Cl.Cl,Nc1nc(OCc2ccccc2)c2nc[nH]c2n1
5729,sEH,0,1,0.59,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C#C)cc2)nc(Nc2ncc(Cl)cc2Cl)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#Cc1ccc(N)cc1,Nc1ncc(Cl)cc1Cl
7449,BRD4,0,1,0.52,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(C#C)c2)nc(Nc2ccncc2[N+](=O)[O-])n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#Cc1cccc(N)c1,Nc1ccncc1[N+](=O)[O-]
3931,HSA,0,1,0.51,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C#C)cc2)nc(Nc2cc(-c3ccc(Cl)cc3)sc2C(=O)OC)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#Cc1ccc(N)cc1,COC(=O)c1sc(-c2ccc(Cl)cc2)cc1N
53244,BRD4,0,0,0.42,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnccc2OC)nc(NCC(C)N2CCC2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)N1CCC1,COc1ccncc1CN
38234,sEH,0,0,0.43,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nnc(C(C)(C)C)s2)nc(Nc2ccc(C)cc2CO)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)c1nnc(CN)s1.Cl,Cc1ccc(N)c(CO)c1
10212,BRD4,0,1,0.59,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(Nc2cc(Cl)ncn2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,Nc1cc(Cl)ncn1
49717,HSA,0,0,0.4,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(Nc2nc3ccc(Cl)cc3s2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)NC(=O)NCCN.Cl.Cl,Nc1nc2ccc(Cl)cc2s1
39153,BRD4,0,0,0.43,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nnc(C(C)(C)C)s2)nc(Nc2ccc(Br)c(F)n2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)c1nnc(CN)s1.Cl,Nc1ccc(Br)c(F)n1
10253,sEH,0,1,0.52,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(Nc2ccc(-c3ccccc3)cn2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,Nc1ccc(-c2ccccc2)cn1
9249,BRD4,0,1,0.6,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(Nc2nc(C)ccc2[N+](=O)[O-])n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,Cc1ccc([N+](=O)[O-])c(N)n1
10604,sEH,0,1,0.56,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(Nc2nc[nH]n2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,Nc1nc[nH]n1
10430,sEH,0,1,0.59,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O
48721,HSA,0,0,0.45,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccc(C(=O)N2CCOCC2)cc1
54856,HSA,0,0,0.4,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2csc(C(=O)OC)c2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)OC(C)(C)C.Cl,COC(=O)c1cc(N)cs1
19792,HSA,0,1,0.59,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCSCC=C)nc(NCC2CCC3CC3C2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=CCSCCN,NCC1CCC2CC2C1
37111,HSA,0,0,0.49,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CC3(CC3)CO2)nc(Nc2cc(C(C)(C)C)ccc2O)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)c1ccc(O)c(N)c1,NCC1CC2(CC2)CO1
37652,sEH,0,0,0.4,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nnc(C(C)(C)C)s2)nc(NCC2CC(C)(C)OC2(C)C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)c1nnc(CN)s1.Cl,CC1(C)CC(CN)C(C)(C)O1
34331,sEH,0,0,0.49,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2n[nH]c3c2CN(C(=O)OC(C)(C)C)C3(C)C)nc(Nc2cc(Br)cn3ccnc23)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1Cc2c(N)n[nH]c2C1(C)C,Nc1cc(Br)cn2ccnc12
37829,sEH,0,0,0.49,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=O)NC)nc(NCc2nnc(C(C)(C)C)s2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)c1nnc(CN)s1.Cl,CNC(=O)COCCN.Cl
49670,sEH,0,0,0.42,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(Nc2n[nH]c3ncccc23)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)NC(=O)NCCN.Cl.Cl,Nc1n[nH]c2ncccc12
37160,sEH,0,0,0.44,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCc2nccc(C3CC3)n2)nc(Nc2cc(C(C)(C)C)ccc2O)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)c1ccc(O)c(N)c1,NCCc1nccc(C2CC2)n1
35688,BRD4,0,0,0.43,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nn(C)cc2C(F)F)nc(Nc2ccc3c(cnn3C(=O)OC(C)(C)C)c2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)n1ncc2cc(N)ccc21,Cn1cc(C(F)F)c(CN)n1
57752,sEH,0,0,0.46,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CCC3(CC3)CN2C)nc(NCC(C)S(=O)(=O)N2CCN(c3ccccc3)CC2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)S(=O)(=O)N1CCN(c2ccccc2)CC1.Cl.Cl,CN1CC2(CCC1CN)CC2.Cl.Cl
32,sEH,0,1,0.51,C#CCOc1ccc(CNc2nc(Nc3cc(C(C)(C)C)[nH]n3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,CC(C)(C)c1cc(N)n[nH]1
