id,buildingblock1_smiles,buildingblock2_smiles,buildingblock3_smiles,molecule_smiles,protein_name,binds
229689498,O=C(Nc1ncc(Br)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21,Nc1ccc(Cl)nc1Cl,Nc1n[nH]c2ncccc12,O=C(N[Dy])c1cc(Br)cnc1Nc1nc(Nc2ccc(Cl)nc2Cl)nc(Nc2n[nH]c3ncccc23)n1,BRD4,1
22727040,CCOc1cc(NC(=O)OCC2c3ccccc3-c3ccccc32)c(Cl)cc1C(=O)O,Nc1ccc([N+](=O)[O-])c(Br)c1,COc1ccc2nnc(CN)n2n1,CCOc1cc(Nc2nc(NCc3nnc4ccc(OC)nn34)nc(Nc3ccc([N+](=O)[O-])c(Br)c3)n2)c(Cl)cc1C(=O)N[Dy],BRD4,1
27402000,COC(=O)c1ccc(C(=O)O)c(NC(=O)OCC2c3ccccc3-c3ccccc32)c1,CNC(=O)c1cc(Oc2ccc(N)cc2)ccn1,NCC1CS(=O)(=O)c2ccccc21,CNC(=O)c1cc(Oc2ccc(Nc3nc(NCC4CS(=O)(=O)c5ccccc54)nc(Nc4cc(C(=O)OC)ccc4C(=O)N[Dy])n3)cc2)ccn1,BRD4,1
82074749,O=C(NCC1CCC(C(=O)O)CC1)OCC1c2ccccc2-c2ccccc21,Cc1cc(N)ccn1,COC(=O)c1occc1N,COC(=O)c1occc1Nc1nc(NCC2CCC(C(=O)N[Dy])CC2)nc(Nc2ccnc(C)c2)n1,sEH,0
243032681,O=C(O)C[C@@H](Cc1ccc(Br)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21,CC1CN(S(=O)(=O)CCN)CC(C)O1,CS(=O)CC(O)CN.Cl,CC1CN(S(=O)(=O)CCNc2nc(NCC(O)CS(C)=O)nc(N[C@@H](CC(=O)N[Dy])Cc3ccc(Br)cc3)n2)CC(C)O1,sEH,0
187866141,O=C(Nc1ccc(C(=O)O)cc1)OCC1c2ccccc2-c2ccccc21,Cl.Cl.NCCCN1CCNC(=O)C1,NCC1CC2(CC2)CO1,O=C1CN(CCCNc2nc(NCC3CC4(CC4)CO3)nc(Nc3ccc(C(=O)N[Dy])cc3)n2)CCN1,BRD4,1
42392876,CS(=O)(=O)c1ccc(C(=O)O)c(NC(=O)OCC2c3ccccc3-c3ccccc32)c1,Nc1cccc2cnccc12,Nc1ncnc2[nH]cnc12,CS(=O)(=O)c1ccc(C(=O)N[Dy])c(Nc2nc(Nc3cccc4cnccc34)nc(Nc3ncnc4[nH]cnc34)n2)c1,sEH,1
153579415,O=C(Nc1c(I)c(C(=O)O)c(I)c(C(=O)O)c1I)OCC1c2ccccc2-c2ccccc21,Nc1ncc(Cl)nc1Cl,Cn1ccc(N)n1,Cn1ccc(Nc2nc(Nc3ncc(Cl)nc3Cl)nc(Nc3c(I)c(C(=O)O)c(I)c(C(=O)N[Dy])c3I)n2)n1,HSA,1
95443237,O=C(N[C@@H](Cc1ccc(Cl)c(Cl)c1)C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.NCc1nc(-c2ccco2)n[nH]1,Nc1nc2c(s1)CN(C(=O)OCc1ccccc1)CC2,O=C(N[Dy])[C@H](Cc1ccc(Cl)c(Cl)c1)Nc1nc(NCc2nc(-c3ccco3)n[nH]2)nc(Nc2nc3c(s2)CN(C(=O)OCc2ccccc2)CC3)n1,HSA,1
246602494,O=C(O)C[C@@H](Cc1ccc(Cl)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21,Cc1cc([N+](=O)[O-])c(Cl)cc1N,Nc1nc2nc[nH]c2c(=O)[nH]1,Cc1cc([N+](=O)[O-])c(Cl)cc1Nc1nc(Nc2nc3nc[nH]c3c(=O)[nH]2)nc(N[C@@H](CC(=O)N[Dy])Cc2ccc(Cl)cc2)n1,HSA,1
129010846,O=C(N[C@H]1C=C[C@@H](C(=O)O)C1)OCC1c2ccccc2-c2ccccc21,Cl.Cl.N=C(N)CCCN,Cl.NCCN1C(=O)SC(=Cc2cccs2)C1=O,N=C(CCCN)Nc1nc(NCCN2C(=O)SC(=Cc3cccs3)C2=O)nc(N[C@H]2C=C[C@@H](C(=O)N[Dy])C2)n1,HSA,1
92685134,O=C(N[C@@H](Cc1ccc(Br)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,CC1CN(S(=O)(=O)CCN)CC(C)O1,Nc1ccc([N+](=O)[O-])c(Br)c1,CC1CN(S(=O)(=O)CCNc2nc(Nc3ccc([N+](=O)[O-])c(Br)c3)nc(N[C@@H](Cc3ccc(Br)cc3)C(=O)N[Dy])n2)CC(C)O1,sEH,1
89020921,O=C(N[C@@H](CC1CC1)C(=O)O)OCC1c2ccccc2-c2ccccc21,NCCNC(=O)c1cccnc1,CCOC(=O)c1nnc(N)o1,CCOC(=O)c1nnc(Nc2nc(NCCNC(=O)c3cccnc3)nc(N[C@@H](CC3CC3)C(=O)N[Dy])n2)o1,HSA,1
269076784,O=C(O)C[C@H](Cc1ccc(Cl)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21,Nc1nccc2cccnc12,Nc1nnn[nH]1,O=C(C[C@H](Cc1ccc(Cl)cc1)Nc1nc(Nc2nnn[nH]2)nc(Nc2nccc3cccnc23)n1)N[Dy],HSA,1
173950528,O=C(Nc1cc(F)c(F)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21,NC1=NC(=O)CS1,Nc1ccc2nsnc2c1,O=C1CSC(Nc2nc(Nc3ccc4nsnc4c3)nc(Nc3cc(F)c(F)cc3C(=O)N[Dy])n2)=N1,HSA,1
31089862,COc1cc(C(=O)O)c(NC(=O)OCC2c3ccccc3-c3ccccc32)cn1,Cl.NCCC1CC1,Nc1nc2ccccc2s1,COc1cc(C(=O)N[Dy])c(Nc2nc(NCCC3CC3)nc(Nc3nc4ccccc4s3)n2)cn1,HSA,1
253637595,O=C(O)C[C@@H](Cc1ccccc1Cl)NC(=O)OCC1c2ccccc2-c2ccccc21,Nc1ccc(-c2cnco2)cc1,CSc1nnc(CN)s1,CSc1nnc(CNc2nc(Nc3ccc(-c4cnco4)cc3)nc(N[C@@H](CC(=O)N[Dy])Cc3ccccc3Cl)n2)s1,BRD4,1
18897007,CC(OC(C)(C)C)C(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,Cc1cc(N)nn1C,Nc1nc2c(Br)cccc2s1,Cc1cc(Nc2nc(Nc3nc4c(Br)cccc4s3)nc(NC(C(=O)N[Dy])C(C)OC(C)(C)C)n2)nn1C,HSA,0
288484840,O=C(O)[C@H]1CC2CCCCC2N1C(=O)OCC1c2ccccc2-c2ccccc21,Nc1cc(Cl)ncn1,Cl.Cl.NCc1cncc(F)c1,O=C(N[Dy])[C@H]1CC2CCCCC2N1c1nc(NCc2cncc(F)c2)nc(Nc2cc(Cl)ncn2)n1,HSA,0
51737334,Cc1cc(C)c(NC(=O)OCC2c3ccccc3-c3ccccc32)c(C(=O)O)c1,Cl.Cn1nnc(CN)c1C(F)F,COC(=O)c1cc(N)ccc1Cl,COC(=O)c1cc(Nc2nc(NCc3nnn(C)c3C(F)F)nc(Nc3c(C)cc(C)cc3C(=O)N[Dy])n2)ccc1Cl,BRD4,1
54723700,Cc1ccc(C(=O)O)cc1NC(=O)OCC1c2ccccc2-c2ccccc21,COc1cc(N)cc(OC)c1,Nc1ccc2c(c1)CC(=O)N2,COc1cc(Nc2nc(Nc3ccc4c(c3)CC(=O)N4)nc(Nc3cc(C(=O)N[Dy])ccc3C)n2)cc(OC)c1,HSA,0
268475486,O=C(O)C[C@H](Cc1ccc(Cl)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21,Cl.Cl.NCC1CCN(CC(F)F)CC1,Nc1ccc(N2CCC=C(N3CCOCC3)C2=O)cc1,O=C(C[C@H](Cc1ccc(Cl)cc1)Nc1nc(NCC2CCN(CC(F)F)CC2)nc(Nc2ccc(N3CCC=C(N4CCOCC4)C3=O)cc2)n1)N[Dy],sEH,0
127493442,O=C(N[C@H](Cc1csc2ccccc12)C(=O)O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1c(N)cccc1F,COc1c(F)cccc1Nc1nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)nc(N[C@H](Cc2csc3ccccc23)C(=O)N[Dy])n1,BRD4,1
221647009,O=C(Nc1cnccc1C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.Cl.NCCc1nnc2c(=O)[nH]ccn12,COc1cncc(N)n1,COc1cncc(Nc2nc(NCCc3nnc4c(=O)[nH]ccn34)nc(Nc3cnccc3C(=O)N[Dy])n2)n1,HSA,0
255726078,O=C(O)C[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)c1ccc(Br)cc1,NC[C@@H]1C[C@@H]2C=C[C@H]1C2,Cl.Cn1cc(CN)c(Br)n1,Cn1cc(CNc2nc(NC[C@@H]3C[C@@H]4C=C[C@H]3C4)nc(N[C@H](CC(=O)N[Dy])c3ccc(Br)cc3)n2)c(Br)n1,BRD4,1
196758085,O=C(Nc1ccc(C(F)(F)F)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.NCc1ccnc(C(N)=O)c1,CSc1nnc(CN)s1,CSc1nnc(CNc2nc(NCc3ccnc(C(N)=O)c3)nc(Nc3ccc(C(F)(F)F)cc3C(=O)N[Dy])n2)s1,HSA,1
122748330,O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,NCC1(CO)CC=CC1,Cc1cc(O)ccc1N,Cc1cc(O)ccc1Nc1nc(NCC2(CO)CC=CC2)nc(N[C@H](Cc2ccc(Cl)cc2)C(=O)N[Dy])n1,BRD4,1
123711631,O=C(N[C@H](Cc1ccc(F)c(F)c1)C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.NCCN1C(=O)c2ccccc2S1(=O)=O,Nc1ccc(N2CCC=C(N3CCOCC3)C2=O)cc1,O=C(N[Dy])[C@@H](Cc1ccc(F)c(F)c1)Nc1nc(NCCN2C(=O)c3ccccc3S2(=O)=O)nc(Nc2ccc(N3CCC=C(N4CCOCC4)C3=O)cc2)n1,HSA,0
245658636,O=C(O)C[C@@H](Cc1ccc(Cl)c(Cl)c1)NC(=O)OCC1c2ccccc2-c2ccccc21,Cl.Cn1cc(N)ccc1=O,CC1(C)CC(CN)C(C)(C)O1,Cn1cc(Nc2nc(NCC3CC(C)(C)OC3(C)C)nc(N[C@@H](CC(=O)N[Dy])Cc3ccc(Cl)c(Cl)c3)n2)ccc1=O,BRD4,0
203496551,O=C(Nc1ccc(I)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21,Nc1cc(Cl)c(O)c(Cl)c1,COC(=O)c1c[nH]nc1N,COC(=O)c1c[nH]nc1Nc1nc(Nc2cc(Cl)c(O)c(Cl)c2)nc(Nc2ccc(I)cc2C(=O)N[Dy])n1,sEH,1
270299575,O=C(O)C[C@H](Cc1ccc(I)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21,CCOC(=O)c1csc(N)n1,Cc1ccc(N)c(Cl)n1,CCOC(=O)c1csc(Nc2nc(Nc3ccc(C)nc3Cl)nc(N[C@H](CC(=O)N[Dy])Cc3ccc(I)cc3)n2)n1,HSA,1
198221560,O=C(Nc1ccc(Cl)c(C(=O)O)c1)OCC1c2ccccc2-c2ccccc21,Nc1cncc(F)c1,Nc1nc2c(s1)CN(C(=O)OCc1ccccc1)CC2,O=C(N[Dy])c1cc(Nc2nc(Nc3cncc(F)c3)nc(Nc3nc4c(s3)CN(C(=O)OCc3ccccc3)CC4)n2)ccc1Cl,HSA,1
8771522,C=CC[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,CC(CN)S(=O)(=O)N1CCN(c2ccccc2)CC1.Cl.Cl,Cc1cc(Cl)nnc1N,C=CC[C@@H](Nc1nc(NCC(C)S(=O)(=O)N2CCN(c3ccccc3)CC2)nc(Nc2nnc(Cl)cc2C)n1)C(=O)N[Dy],sEH,0
104992909,O=C(N[C@@H](Cc1ccco1)C(=O)O)OCC1c2ccccc2-c2ccccc21,Cc1ccccc1-c1csc(N)n1,Nc1nc2cc(Br)ccn2n1,Cc1ccccc1-c1csc(Nc2nc(Nc3nc4cc(Br)ccn4n3)nc(N[C@@H](Cc3ccco3)C(=O)N[Dy])n2)n1,HSA,1
273337968,O=C(O)C[C@H](Cc1cccs1)NC(=O)OCC1c2ccccc2-c2ccccc21,Nc1ccc2ncccc2c1,NCc1ccsc1,O=C(C[C@H](Cc1cccs1)Nc1nc(NCc2ccsc2)nc(Nc2ccc3ncccc3c2)n1)N[Dy],BRD4,1
177010150,O=C(Nc1cc(I)ccc1C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.Cl.NCc1nc2cnccc2s1,CCOC(=O)c1coc(N)n1,CCOC(=O)c1coc(Nc2nc(NCc3nc4cnccc4s3)nc(Nc3cc(I)ccc3C(=O)N[Dy])n2)n1,HSA,1
206113039,O=C(Nc1ccc2cc(C(=O)O)ccc2c1)OCC1c2ccccc2-c2ccccc21,COC(=O)c1occc1N,NCc1nc2ccccc2s1,COC(=O)c1occc1Nc1nc(NCc2nc3ccccc3s2)nc(Nc2ccc3cc(C(=O)N[Dy])ccc3c2)n1,HSA,1
122724395,O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,N#Cc1ccc(N)cc1,Cc1ccsc1CN,Cc1ccsc1CNc1nc(Nc2ccc(C#N)cc2)nc(N[C@H](Cc2ccc(Cl)cc2)C(=O)N[Dy])n1,sEH,1
275021308,O=C(O)C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)c1cccc(Cl)c1Cl,Cl.Cl.NCCN1CCS(=O)CC1,Cl.Cl.NCC#Cc1cccnc1,O=C(C[C@H](Nc1nc(NCC#Cc2cccnc2)nc(NCCN2CCS(=O)CC2)n1)c1cccc(Cl)c1Cl)N[Dy],HSA,1
48707437,Cc1cc(Br)c(NC(=O)OCC2c3ccccc3-c3ccccc32)c(C(=O)O)c1,NCCC1SCCS1,Nc1nc2ccccc2[nH]1,Cc1cc(Br)c(Nc2nc(NCCC3SCCS3)nc(Nc3nc4ccccc4[nH]3)n2)c(C(=O)N[Dy])c1,HSA,1
108397579,O=C(N[C@@H](Cc1csc2ccccc12)C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.NCC(F)(F)C(F)(F)F,COc1cncc(N)c1,COc1cncc(Nc2nc(NCC(F)(F)C(F)(F)F)nc(N[C@@H](Cc3csc4ccccc34)C(=O)N[Dy])n2)c1,HSA,0
158795647,O=C(Nc1cc(Br)c(F)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21,NCc1cccnc1,COC(=O)c1cc(Cl)nc(Cl)c1N,COC(=O)c1cc(Cl)nc(Cl)c1Nc1nc(NCc2cccnc2)nc(Nc2cc(Br)c(F)cc2C(=O)N[Dy])n1,HSA,1
129090339,O=C(N[C@H]1C=C[C@@H](C(=O)O)C1)OCC1c2ccccc2-c2ccccc21,Cl.N#Cc1ccc(CN)nc1,Cc1cc(N)ccc1O,Cc1cc(Nc2nc(NCc3ccc(C#N)cn3)nc(N[C@H]3C=C[C@@H](C(=O)N[Dy])C3)n2)ccc1O,BRD4,1
26051799,CN(C(=O)OCC1c2ccccc2-c2ccccc21)[C@@H](CC1CCCCC1)C(=O)O,Nc1cccc2ncccc12,NCc1nc2c(s1)CCCC2,CN(c1nc(NCc2nc3c(s2)CCCC3)nc(Nc2cccc3ncccc23)n1)[C@@H](CC1CCCCC1)C(=O)N[Dy],BRD4,1
15160334,CC(C)(C)OC(=O)N1CCN(C(=O)OCC2c3ccccc3-c3ccccc32)C1C(=O)O,Nc1cccc2ocnc12,Nc1ccc2c(c1)CC(=O)N2,CC(C)(C)OC(=O)N1CCN(c2nc(Nc3ccc4c(c3)CC(=O)N4)nc(Nc3cccc4ocnc34)n2)C1C(=O)N[Dy],sEH,1
279433474,O=C(O)[C@@H]1CCCCN1C(=O)OCC1c2ccccc2-c2ccccc21,Cl.Cn1cc(CN)c(=O)[nH]c1=O,Cn1c(N)cc(=O)n(C)c1=O,Cn1cc(CNc2nc(Nc3cc(=O)n(C)c(=O)n3C)nc(N3CCCC[C@H]3C(=O)N[Dy])n2)c(=O)[nH]c1=O,HSA,1
87679965,O=C(N[C@@H](C/C=C/c1ccccc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.Cn1cc(CN)c(Br)n1,CCOC(=O)c1nonc1N,CCOC(=O)c1nonc1Nc1nc(NCc2cn(C)nc2Br)nc(N[C@@H](C/C=C/c2ccccc2)C(=O)N[Dy])n1,BRD4,1
103891405,O=C(N[C@@H](Cc1cccnc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,Cc1ccc(N)cc1Br,Nc1cc(Br)cn2ccnc12,Cc1ccc(Nc2nc(Nc3cc(Br)cn4ccnc34)nc(N[C@@H](Cc3cccnc3)C(=O)N[Dy])n2)cc1Br,HSA,1
214609167,O=C(Nc1cccc(I)c1C(=O)O)OCC1c2ccccc2-c2ccccc21,Nc1ncccc1C=O,COC(=O)c1cncc(N)c1,COC(=O)c1cncc(Nc2nc(Nc3cccc(I)c3C(=O)N[Dy])nc(Nc3ncccc3C=O)n2)c1,BRD4,0
196293135,O=C(Nc1ccc(C(F)(F)F)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21,COC(=O)c1ccc(N)cc1OC,COc1nc(C)ccc1CN,COC(=O)c1ccc(Nc2nc(NCc3ccc(C)nc3OC)nc(Nc3ccc(C(F)(F)F)cc3C(=O)N[Dy])n2)cc1OC,BRD4,1
51599606,Cc1cc(C)c(NC(=O)OCC2c3ccccc3-c3ccccc32)c(C(=O)O)c1,Cc1ccc(N)cc1Br,Cl.NCCS(=O)(=O)Nc1ccccc1,Cc1cc(C)c(Nc2nc(NCCS(=O)(=O)Nc3ccccc3)nc(Nc3ccc(C)c(Br)c3)n2)c(C(=O)N[Dy])c1,sEH,1
177529038,O=C(Nc1cc(I)ccc1C(=O)O)OCC1c2ccccc2-c2ccccc21,Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,Nc1nccc(=O)[nH]1,O=C(N[Dy])c1ccc(I)cc1Nc1nc(Nc2nccc(=O)[nH]2)nc(Nc2nc(-c3cccc([N+](=O)[O-])c3)cs2)n1,BRD4,1
115991629,O=C(N[C@H](CC1CCCC1)C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.Cl.NCc1nc2cnccc2s1,Cc1ccnc(Cl)c1N,Cc1ccnc(Cl)c1Nc1nc(NCc2nc3cnccc3s2)nc(N[C@H](CC2CCCC2)C(=O)N[Dy])n1,HSA,1
244554748,O=C(O)C[C@@H](Cc1ccc(C(F)(F)F)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21,Cl.Cl.NCc1nc2cnccc2s1,Nc1nncs1,O=C(C[C@@H](Cc1ccc(C(F)(F)F)cc1)Nc1nc(NCc2nc3cnccc3s2)nc(Nc2nncs2)n1)N[Dy],HSA,1
9378274,C=CC[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,Cl.NCc1csc(=O)[nH]1,Nc1ncnc2[nH]cnc12,C=CC[C@@H](Nc1nc(NCc2csc(=O)[nH]2)nc(Nc2ncnc3[nH]cnc23)n1)C(=O)N[Dy],HSA,1
143321791,O=C(Nc1c(C(=O)O)sc2ncccc12)OCC1c2ccccc2-c2ccccc21,Cl.NCCN1C(=O)SC(=Cc2cccs2)C1=O,NCCc1ncc(Br)s1,O=C(N[Dy])c1sc2ncccc2c1Nc1nc(NCCc2ncc(Br)s2)nc(NCCN2C(=O)SC(=Cc3cccs3)C2=O)n1,HSA,1
93095436,O=C(N[C@@H](Cc1ccc(Br)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.Cl.NCc1ccc(O)c2ncccc12,Cc1cccc2sc(N)nc12,Cc1cccc2sc(Nc3nc(NCc4ccc(O)c5ncccc45)nc(N[C@@H](Cc4ccc(Br)cc4)C(=O)N[Dy])n3)nc12,BRD4,0
77784034,O=C(NC1(C(=O)O)CCCC1)OCC1c2ccccc2-c2ccccc21,Cc1cnc(O)c(N)c1,CCC1=NN(Cc2ccccc2C)C(=O)C1CCN,CCC1=NN(Cc2ccccc2C)C(=O)C1CCNc1nc(Nc2cc(C)cnc2O)nc(NC2(C(=O)N[Dy])CCCC2)n1,HSA,1
53099935,Cc1cc(Cl)cc(C(=O)O)c1NC(=O)OCC1c2ccccc2-c2ccccc21,NCc1cc(=O)c(O)co1,Nc1n[nH]c2cc(F)ccc12,Cc1cc(Cl)cc(C(=O)N[Dy])c1Nc1nc(NCc2cc(=O)c(O)co2)nc(Nc2n[nH]c3cc(F)ccc23)n1,HSA,1
267848998,O=C(O)C[C@H](Cc1ccc(Cl)c(Cl)c1)NC(=O)OCC1c2ccccc2-c2ccccc21,Nc1ccc(N2CCOCC2)cn1,Nc1ccc2c(c1)CCCC2=O,O=C(C[C@H](Cc1ccc(Cl)c(Cl)c1)Nc1nc(Nc2ccc3c(c2)CCCC3=O)nc(Nc2ccc(N3CCOCC3)cn2)n1)N[Dy],HSA,1
7562486,C=CCC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,Nc1cnccn1,Nc1nnn[nH]1,C=CCC(Nc1nc(Nc2cnccn2)nc(Nc2nnn[nH]2)n1)C(=O)N[Dy],sEH,1
173737055,O=C(Nc1cc(F)c(F)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.Cl.NCc1cnsc1,Cl.Cn1cc(N)ccc1=O,Cn1cc(Nc2nc(NCc3cnsc3)nc(Nc3cc(F)c(F)cc3C(=O)N[Dy])n2)ccc1=O,sEH,0
72844229,O=C(NC(CC1CCCCC1)C(=O)O)OCC1c2ccccc2-c2ccccc21,Nc1ccc(OC(F)F)cc1,CSSCCN.Cl,CSSCCNc1nc(Nc2ccc(OC(F)F)cc2)nc(NC(CC2CCCCC2)C(=O)N[Dy])n1,sEH,1
264974676,O=C(O)C[C@H](Cc1ccc(Br)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21,COc1c(N)cccc1F,NCc1cc(C(F)F)on1,COc1c(F)cccc1Nc1nc(NCc2cc(C(F)F)on2)nc(N[C@H](CC(=O)N[Dy])Cc2ccc(Br)cc2)n1,BRD4,1
264870513,O=C(O)C[C@H](Cc1ccc(Br)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21,CCSCCN.Cl,CC(CCN)S(C)=O,CCSCCNc1nc(NCCC(C)S(C)=O)nc(N[C@H](CC(=O)N[Dy])Cc2ccc(Br)cc2)n1,BRD4,1
167003836,O=C(Nc1cc(C(=O)O)ccc1Cl)OCC1c2ccccc2-c2ccccc21,CS(=O)CC(O)CN.Cl,NCC1(c2ccc(Cl)cc2Cl)CCCC1,CS(=O)CC(O)CNc1nc(NCC2(c3ccc(Cl)cc3Cl)CCCC2)nc(Nc2cc(C(=O)N[Dy])ccc2Cl)n1,HSA,1
21137865,CCCCC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,Cc1ncccc1N,Cc1nc(N)ccc1Cl,CCCCC(Nc1nc(Nc2ccc(Cl)c(C)n2)nc(Nc2cccnc2C)n1)C(=O)N[Dy],BRD4,1
153127480,O=C(Nc1c(I)c(C(=O)O)c(I)c(C(=O)O)c1I)OCC1c2ccccc2-c2ccccc21,Cl.NCCN1C(=O)SC(=Cc2cccs2)C1=O,CN1CC(CN)CC1=O,CN1CC(CNc2nc(NCCN3C(=O)SC(=Cc4cccs4)C3=O)nc(Nc3c(I)c(C(=O)O)c(I)c(C(=O)N[Dy])c3I)n2)CC1=O,HSA,1
240059766,O=C(O)CNC(=O)OCC1c2ccccc2-c2ccccc21,Cc1cc(N)on1,COC(=O)c1cncc(N)c1,COC(=O)c1cncc(Nc2nc(NCC(=O)N[Dy])nc(Nc3cc(C)no3)n2)c1,BRD4,0
285261701,O=C(O)[C@@H]1Cc2ccc(O)cc2CN1C(=O)OCC1c2ccccc2-c2ccccc21,Nc1ccc(F)c([N+](=O)[O-])c1,Cl.NCc1nc2ccccc2c(=O)[nH]1,O=C(N[Dy])[C@@H]1Cc2ccc(O)cc2CN1c1nc(NCc2nc3ccccc3c(=O)[nH]2)nc(Nc2ccc(F)c([N+](=O)[O-])c2)n1,sEH,1
162556848,O=C(Nc1cc(C(=O)O)cc(C(=O)O)c1)OCC1c2ccccc2-c2ccccc21,COCc1ccccc1CN,Cl.Cl.NCC(=O)NCCN1CCOCC1,COCc1ccccc1CNc1nc(NCC(=O)NCCN2CCOCC2)nc(Nc2cc(C(=O)O)cc(C(=O)N[Dy])c2)n1,BRD4,1
15991357,CC(C)(C)OC(=O)N1C[C@@H](NC(=O)OCC2c3ccccc3-c3ccccc32)[C@H](C(=O)O)C1,NCC1(N2CCOCC2)CC1,Nc1nnn[nH]1,CC(C)(C)OC(=O)N1C[C@@H](Nc2nc(NCC3(N4CCOCC4)CC3)nc(Nc3nnn[nH]3)n2)[C@H](C(=O)N[Dy])C1,HSA,1
268810777,O=C(O)C[C@H](Cc1ccc(Cl)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21,NCc1cc(=O)c(O)co1,CCOC(=O)c1c[nH]nc1N,CCOC(=O)c1c[nH]nc1Nc1nc(NCc2cc(=O)c(O)co2)nc(N[C@H](CC(=O)N[Dy])Cc2ccc(Cl)cc2)n1,HSA,1
113334070,O=C(N[C@H](C(=O)O)C1CCCCC1)OCC1c2ccccc2-c2ccccc21,CC(C)(C)c1ccc(O)c(N)c1,CCOC(=O)c1coc(N)n1,CCOC(=O)c1coc(Nc2nc(Nc3cc(C(C)(C)C)ccc3O)nc(N[C@H](C(=O)N[Dy])C3CCCCC3)n2)n1,HSA,1
259438638,O=C(O)C[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)c1cccc([N+](=O)[O-])c1,CN1CC(CCN)CC1=O,Cc1ccsc1CN,Cc1ccsc1CNc1nc(NCCC2CC(=O)N(C)C2)nc(N[C@H](CC(=O)N[Dy])c2cccc([N+](=O)[O-])c2)n1,BRD4,1
160389504,O=C(Nc1cc(Br)ccc1C(=O)O)OCC1c2ccccc2-c2ccccc21,COc1cc(C#N)c(F)cc1N,Cc1nnsc1CN,COc1cc(C#N)c(F)cc1Nc1nc(NCc2snnc2C)nc(Nc2cc(Br)ccc2C(=O)N[Dy])n1,BRD4,1
190512706,O=C(Nc1ccc(C(=O)O)cc1Cl)OCC1c2ccccc2-c2ccccc21,Nc1ccc([N+](=O)[O-])c(F)c1,CCOC(=O)c1ncccc1N,CCOC(=O)c1ncccc1Nc1nc(Nc2ccc([N+](=O)[O-])c(F)c2)nc(Nc2ccc(C(=O)N[Dy])cc2Cl)n1,HSA,0
108071491,O=C(N[C@@H](Cc1csc2ccccc12)C(=O)O)OCC1c2ccccc2-c2ccccc21,COC1CCC(CCN)CC1,NCC1CSCCN1Cc1ccccc1,COC1CCC(CCNc2nc(NCC3CSCCN3Cc3ccccc3)nc(N[C@@H](Cc3csc4ccccc34)C(=O)N[Dy])n2)CC1,HSA,0
213862756,O=C(Nc1cccc(I)c1C(=O)O)OCC1c2ccccc2-c2ccccc21,CSSCCN.Cl,NCC1CSCCN1Cc1ccccc1,CSSCCNc1nc(NCC2CSCCN2Cc2ccccc2)nc(Nc2cccc(I)c2C(=O)N[Dy])n1,HSA,1
